id,title,genres,imdb_id,year
32371,Call Northside 777,Crime|Drama|Film-Noir,40202,1948
32387,"Sword of Doom, The (Dai-bosatsu tôge)",Action|Drama,60277,1966
32392,800 Bullets (800 Balas),Comedy|Crime|Drama|Western,292886,2002
32440,If Looks Could Kill,Action|Comedy,102095,1991
32442,Greedy,Comedy,109936,1994
32456,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko)",Animation|Comedy|Drama|Fantasy,110008,1994
32460,Knockin' on Heaven's Door,Action|Comedy|Crime|Drama,119472,1997
32469,We're No Angels,Comedy|Crime|Drama,48801,1955
32511,"Touch of Zen, A (Xia nu)",Action|Adventure,64451,1971
32515,Walker,Adventure|Drama|War|Western,96409,1987
32554,Memories (Memorîzu),Animation|Fantasy|Sci-Fi|Thriller,113799,1995
32582,"Wild Parrots of Telegraph Hill, The",Documentary,424565,2003
32584,"Ballad of Jack and Rose, The",Drama,357110,2005
32587,Sin City,Action|Crime|Film-Noir|Mystery|Thriller,401792,2005
32589,Beauty Shop,Comedy,388500,2005
32596,Sahara,Action|Adventure|Comedy,318649,2005
32598,Fever Pitch,Comedy|Romance,332047,2005
32600,Eros,Drama,377059,2004
32620,Not on the Lips (Pas sur la bouche),Comedy|Musical|Romance,356999,2003
32632,Electra Glide in Blue,Action|Crime,70022,1973
32649,"Special Day, A (Giornata particolare, Una)",Drama|War,76085,1977
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L')",Animation|Drama,93488,1987
32659,Tanguy,Comedy,274155,2001
32666,National Lampoon's Lady Killers (National Lampoon's Gold Diggers),Comedy,376717,2003
32728,"Little Girl Who Lives Down the Lane, The",Drama|Mystery|Thriller,74806,1976
32743,Ringu 0: Bâsudei,Drama|Horror|Thriller,235712,2000
32770,Brothers (Brødre),Drama,386342,2004
32799,Maidens in Uniform (Mädchen in Uniform),Drama|Romance,22183,1931
32862,With Six You Get Eggroll,Comedy|Romance,63821,1968
32875,Holiday (Jour de fête),Comedy,40497,1949
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),Drama|War,56111,1962
32898,"Trip to the Moon, A (Voyage dans la lune, Le)",Action|Adventure|Fantasy|Sci-Fi,417,1902
32906,"Ascent, The (Voskhozhdeniye)",Drama|War,75404,1977
32914,Carrie,Drama|Horror|Thriller,319970,2002
32917,Boccaccio '70,Comedy|Fantasy|Romance,55805,1962
33004,"Hitchhiker's Guide to the Galaxy, The",Adventure|Comedy|Sci-Fi,371724,2005
33085,"Amityville Horror, The",Horror|Thriller,384806,2005
33090,Mutant Aliens,Animation|Comedy|Sci-Fi,277909,2001
33124,Before the Fall (NaPolA - Elite für den Führer),Drama|War,384369,2004
33126,"Frisco Kid, The",Comedy|Western,79180,1979
33132,State Property 2,Action|Crime|Drama,403537,2005
33138,Palindromes,Adventure|Comedy|Drama,362004,2004
33145,"Lot Like Love, A",Comedy|Drama|Romance,391304,2005
33148,King's Ransom,Comedy|Crime,388183,2005
33154,Enron: The Smartest Guys in the Room,Documentary,413845,2005
33158,xXx: State of the Union,Action|Crime|Thriller,329774,2005
33162,Kingdom of Heaven,Action|Drama|Romance|War,320661,2005
33164,House of Wax,Horror|Thriller,397065,2005
33166,Crash,Crime|Drama,375679,2004
33171,Mysterious Skin,Drama|Mystery,370986,2004
33188,Mischief,Comedy|Romance,89601,1985
33201,Between Your Legs (Entre las piernas),Drama|Mystery|Romance|Thriller,177747,1999
33237,San Francisco,Drama|Musical|Romance,28216,1936
33294,Vampire Hunter D,Animation|Fantasy|Horror,90248,1985
33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses)",Drama|Romance,387892,2004
33312,"Cocoanuts, The",Comedy|Musical,19777,1929
33421,Dear Wendy,Drama,342272,2005
33435,Los Angeles Plays Itself,Documentary,379357,2003
33437,Unleashed (Danny the Dog),Action|Crime|Drama|Thriller,342258,2005
33493,Star Wars: Episode III - Revenge of the Sith,Action|Adventure|Sci-Fi,121766,2005
33495,Kicking & Screaming,Comedy,384642,2005
33499,Monster-in-Law,Comedy|Romance,369735,2005
33558,"Snow Walker, The",Adventure|Drama,337721,2003
33564,Divorce - Italian Style (Divorzio all'italiana),Comedy,55913,1961
33615,Madagascar,Adventure|Animation|Children|Comedy,351283,2005
33629,Airborne,Adventure|Comedy,106233,1993
33639,Mad Hot Ballroom,Children|Documentary,438205,2005
33644,Dominion: Prequel to the Exorcist,Horror|Thriller,449086,2005
33646,"Longest Yard, The",Comedy|Drama,398165,2005
33649,Saving Face,Comedy|Drama|Romance,384504,2004
33660,Cinderella Man,Drama|Romance,352248,2005
33669,"Sisterhood of the Traveling Pants, The",Adventure|Comedy|Drama,403508,2005
33672,Lords of Dogtown,Action|Comedy|Drama,355702,2005
33677,Rock School,Documentary,436727,2005
33679,Mr. & Mrs. Smith,Action|Adventure|Comedy|Romance,356910,2005
33681,"Adventures of Sharkboy and Lavagirl 3-D, The",Action|Adventure|Children|Fantasy,424774,2005
33683,High Tension (Haute tension) (Switchblade Romance),Horror|Thriller,338095,2003
33725,It's All Gone Pete Tong,Comedy|Drama|Musical,388139,2004
33779,Eddie Izzard: Dress to Kill,Comedy,184424,1999
33781,Quo Vadis,Drama|Romance,43949,1951
33794,Batman Begins,Action|Crime|IMAX,372784,2005
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu),Action|Adventure|Fantasy|Sci-Fi,399102,2004
33815,"Perfect Man, The",Comedy|Drama|Romance,380623,2005
33826,Saint Ralph,Comedy|Drama,384488,2004
33830,Herbie: Fully Loaded,Adventure|Comedy|Romance,400497,2005
33834,Land of the Dead,Action|Horror|Thriller,418819,2005
33836,Bewitched,Comedy|Fantasy|Romance,374536,2005
33838,Rize,Documentary,436724,2005
33880,Me and You and Everyone We Know,Comedy|Drama,415978,2005
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime)",Comedy|Crime|Thriller,395125,2004
33896,3 Extremes (Three... Extremes) (Saam gaang yi),Horror,420251,2004
33903,"Edukators, The (Die Fetten Jahre sind vorbei)",Comedy|Crime|Drama|Romance,408777,2004
33966,Cop and ½,Comedy,106613,1993
34018,At the Circus,Comedy|Musical,31060,1939
34048,War of the Worlds,Action|Adventure|Sci-Fi|Thriller,407304,2005
34072,"March of the Penguins (Marche de l'empereur, La)",Documentary,428803,2005
34129,Rebound,Comedy,376108,2005
34143,Dark Water,Drama|Horror|Thriller,382628,2005
34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De)",Drama,411270,2005
34150,Fantastic Four,Action|Adventure|Sci-Fi,120667,2005
34153,Murderball,Documentary,436613,2005
34162,Wedding Crashers,Comedy|Romance,396269,2005
34164,Happy Endings,Comedy|Drama,361693,2005
34271,Hustle & Flow,Crime|Drama,410097,2005
34292,Hardware,Action|Horror|Sci-Fi,99740,1990
34312,"Calcium Kid, The",Comedy,330111,2004
34319,"Island, The",Action|Sci-Fi|Thriller,399201,2005
34321,Bad News Bears,Children|Comedy,408524,2005
34323,"Devil's Rejects, The",Action|Crime|Horror,395584,2005
34326,Last Days,Drama,403217,2005
34330,November,Drama|Mystery,368089,2004
34332,Sky High,Action|Adventure|Children|Comedy,405325,2005
34334,Stealth,Action|Adventure|Sci-Fi|Thriller,382992,2005
34336,Must Love Dogs,Comedy|Romance,417001,2005
34338,"Aristocrats, The",Comedy|Documentary,436078,2005
34359,Georgy Girl,Comedy,60453,1966
34397,"Order, The",Action|Adventure|Drama|Thriller,193364,2001
34405,Serenity,Action|Adventure|Sci-Fi,379786,2005
34437,Broken Flowers,Comedy|Drama,412019,2005
34450,Miracles - Mr. Canton and Lady Rose,Action|Comedy|Crime|Drama,98019,1989
34482,"Browning Version, The",Drama,43362,1951
34520,"Dukes of Hazzard, The",Action|Adventure|Comedy,377818,2005
34523,The Chumscrubber,Comedy|Drama,406650,2005
34528,Junebug,Comedy|Drama,418773,2005
34530,Deuce Bigalow: European Gigolo,Comedy,367652,2005
34532,"Skeleton Key, The",Drama|Horror|Mystery|Thriller,397101,2005
34534,Four Brothers,Action|Crime|Drama,430105,2005
34536,The Great Raid,Action|Drama|War,326905,2005
34540,Pretty Persuasion,Comedy|Drama,381505,2005
34542,Grizzly Man,Documentary,427312,2005
34800,Private Resort,Comedy,89839,1985
34811,Pusher II: With Blood on My Hands,Action|Crime|Drama|Thriller,396184,2004
35015,Duma,Adventure|Drama,361715,2005
35347,Animal Farm,Animation|Drama,47834,1954
35807,"Teahouse of the August Moon, The",Comedy,49830,1956
35836,"40-Year-Old Virgin, The",Comedy|Romance,405422,2005
35957,Red Eye,Horror|Thriller,421239,2005
36276,Hidden (a.k.a. Cache) (Caché),Drama|Mystery|Thriller,387898,2005
36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César),Adventure|Children|Comedy|Fantasy,133385,1999
36363,Kin-Dza-Dza!,Comedy|Drama|Sci-Fi,91341,1986
36397,Valiant,Adventure|Animation|Children|Comedy|Fantasy|War,361089,2005
36401,"Brothers Grimm, The",Comedy|Fantasy|Horror|Thriller,355295,2005
36477,"Baxter, The",Comedy|Drama|Romance,401244,2005
36509,"Cave, The",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,402901,2005
36517,"Constant Gardener, The",Drama|Thriller,387131,2005
36519,Transporter 2,Action|Crime|Thriller,388482,2005
36525,Just Like Heaven,Comedy|Fantasy|Romance,425123,2005
36527,Proof,Drama,377107,2005
36529,Lord of War,Action|Crime|Drama|Thriller|War,399295,2005
36533,Cry_Wolf (a.k.a. Cry Wolf),Drama|Horror|Mystery|Thriller,384286,2005
36535,Everything Is Illuminated,Comedy|Drama,404030,2005
36537,Thumbsucker,Comedy|Drama,318761,2005
36708,Family Guy Presents Stewie Griffin: The Untold Story,Adventure|Animation|Comedy,385690,2005
36850,Police Story 2 (Ging chaat goo si juk jaap),Action|Comedy|Crime|Thriller,95403,1988
36931,New Police Story (Xin jing cha gu shi),Action|Crime|Drama,386005,2004
37211,Go West,Comedy|Musical|Western,32536,1940
37240,Why We Fight,Documentary,436971,2005
37380,Doom,Action|Horror|Sci-Fi,419706,2005
37382,Domino,Crime|Drama|Thriller,421054,2005
37384,Waiting...,Comedy,348333,2005
37386,Aeon Flux,Action|Sci-Fi,402022,2005
37444,Frankenstein 90,Comedy|Horror|Romance,87289,1984
37475,"Unfinished Life, An",Drama,350261,2005
37477,"Man, The",Action|Comedy|Crime,399327,2005
37495,Survive Style 5+,Fantasy|Mystery|Romance|Thriller,430651,2004
37545,Woyzeck,Drama,80149,1979
37720,"Exorcism of Emily Rose, The",Crime|Drama|Horror|Thriller,404032,2005
37727,Flightplan,Action|Drama|Thriller,408790,2005
37729,Corpse Bride,Animation|Comedy|Fantasy|Musical|Romance,121164,2005
37731,Green Street Hooligans (a.k.a. Hooligans),Crime|Drama,385002,2005
37733,"History of Violence, A",Action|Crime|Drama|Thriller,399146,2005
37736,Oliver Twist,Drama,380599,2005
37739,"Greatest Game Ever Played, The",Drama,388980,2005
37741,Capote,Crime|Drama,379725,2005
37830,Final Fantasy VII: Advent Children,Action|Adventure|Animation|Fantasy|Sci-Fi,385700,2004
37844,Roll Bounce,Comedy|Drama|Romance,403455,2005
37853,Into the Blue,Action|Adventure|Crime|Thriller,378109,2005
37857,MirrorMask,Adventure|Children|Drama|Fantasy,366780,2005
38038,Wallace & Gromit in The Curse of the Were-Rabbit,Adventure|Animation|Children|Comedy,312004,2005
38061,Kiss Kiss Bang Bang,Comedy|Crime|Mystery|Thriller,373469,2005
38095,"Bittersweet Life, A (Dalkomhan insaeng)",Action|Crime|Drama,456912,2005
38159,"Short Film About Love, A (Krótki film o milosci)",Drama|Romance,95467,1988
38164,"All This, and Heaven Too",Drama|Romance,32194,1940
38198,Darwin's Nightmare,Documentary,424024,2004
38294,Beowulf & Grendel,Action|Adventure|Drama|Fantasy,402057,2005
38304,No Direction Home: Bob Dylan,Documentary,367555,2005
38388,Goal! The Dream Begins (Goal!),Drama,380389,2005
38583,"Wraith, The",Action|Horror|Sci-Fi|Thriller,92240,1986
38798,In Her Shoes,Comedy|Drama,388125,2005
38886,"Squid and the Whale, The",Comedy|Drama,367089,2005
38992,Two for the Money,Drama,417217,2005
39183,Brokeback Mountain,Drama|Romance,388795,2005
39231,Elizabethtown,Comedy|Drama|Romance,368709,2005
39234,North Country,Drama,395972,2005
39292,"Good Night, and Good Luck.",Crime|Drama,433383,2005
39307,Dreamer: Inspired by a True Story,Children|Drama,418647,2005
39381,"Proposition, The",Crime|Drama|Western,421238,2005
39400,"Fog, The",Action|Horror|Mystery|Thriller,432291,2005
39414,Shopgirl,Comedy|Drama|Romance,338427,2005
39427,Stay,Thriller,371257,2005
39435,"Legend of Zorro, The",Action|Adventure|Drama|Western,386140,2005
39444,"Weather Man, The",Comedy|Drama,384680,2005
39446,Saw II,Horror|Thriller,432348,2005
39449,Prime,Comedy|Drama|Romance,387514,2005
39516,Don't Move (Non ti muovere),Drama,330702,2004
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp),Comedy,436058,2005
39801,"Great Yokai War, The (Yôkai daisensô)",Adventure|Comedy|Fantasy|Horror,425661,2005
39869,Manderlay,Drama,342735,2005
40148,Revolver,Crime|Drama|Thriller,365686,2005
40278,Jarhead,Action|Drama|War,418763,2005
40339,Chicken Little,Action|Adventure|Animation|Children|Comedy|Sci-Fi,371606,2005
40412,Dead Man's Shoes,Crime|Thriller,419677,2004
40414,Joyeux Noël (Merry Christmas),Drama|War,424205,2005
40478,Night of the Lepus,Horror|Sci-Fi|Thriller,69005,1972
40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö)",Comedy|Drama,98532,1990
40578,Sword of the Beast (Kedamono no ken),Action|Drama,200768,1965
40581,Just Friends,Comedy|Romance,433400,2005
40583,Syriana,Drama|Thriller,365737,2005
40597,One-Way Ticket to Mombasa (Menolippu Mombasaan),Comedy|Drama,328132,2002
40614,Derailed,Drama|Thriller,398017,2005
40617,Creep,Horror|Thriller,381966,2004
40629,Pride & Prejudice,Drama|Romance,414387,2005
40697,Babylon 5,Sci-Fi,105946,2005
40723,Wolf Creek,Crime|Horror|Thriller,416315,2005
40732,"Descent, The",Adventure|Drama|Horror|Thriller,435625,2005
40815,Harry Potter and the Goblet of Fire,Adventure|Fantasy|Thriller|IMAX,330373,2005
40819,Walk the Line,Drama|Musical|Romance,358273,2005
40826,Rent,Drama|Musical|Romance,294870,2005
40851,Zathura,Action|Adventure|Children|Fantasy,406375,2005
40870,C.R.A.Z.Y.,Drama,401085,2005
40946,Sarah Silverman: Jesus Is Magic,Comedy|Musical,422528,2005
40955,Breakfast on Pluto,Comedy|Drama,411195,2005
40959,"Ice Harvest, The",Action|Comedy|Crime|Thriller,400525,2005
40962,"Yours, Mine and Ours",Comedy|Romance,443295,2005
40966,"Libertine, The",Drama,375920,2004
41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L')",Crime|Horror|Mystery|Thriller,65143,1970
41285,Match Point,Crime|Drama|Romance,416320,2005
41527,Paradise Now,Crime|Drama|Thriller|War,445620,2005
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The",Adventure|Children|Fantasy,363771,2005
41569,King Kong,Action|Adventure|Drama|Fantasy|Thriller,360717,2005
41571,Memoirs of a Geisha,Drama|Romance,397535,2005
41573,"Family Stone, The",Comedy|Drama|Romance,356680,2005
41617,Havoc,Crime|Drama|Romance,285175,2005
41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu),Action|Drama,61847,1967
41712,"Room for Romeo Brass, A",Comedy|Drama,202559,1999
41716,"Matador, The",Comedy|Drama|Thriller,365485,2005
41724,Wal-Mart: The High Cost of Low Price,Documentary,473107,2005
41769,Mozart and the Whale,Comedy|Drama|Romance,392465,2005
41828,Don't Look Now: We're Being Shot At (La grande vadrouille),Comedy|War,60474,1966
41863,"Three Burials of Melquiades Estrada, The",Adventure|Crime|Drama,419294,2006
41997,Munich,Action|Crime|Drama|Thriller,408306,2005
42002,"Producers, The",Comedy|Musical,395251,2005
42004,Transamerica,Adventure|Comedy|Drama,407265,2005
42007,Rumor Has It...,Comedy|Drama|Romance,398375,2005
42009,Cheaper by the Dozen 2,Adventure|Comedy,452598,2005
42011,Fun with Dick and Jane,Comedy|Crime,369441,2005
42013,"Ringer, The",Comedy,267891,2005
42015,Casanova,Action|Adventure|Comedy|Drama|Romance,402894,2005
42018,Mrs. Henderson Presents,Comedy|Drama,413015,2005
42176,"Ear, The (Ucho)",Drama|Thriller,66498,1970
42191,Luxo Jr.,Animation|Children,91455,1986
42285,"Dentist, The",Horror|Thriller,116075,1996
42418,"New World, The",Adventure|Drama|Romance,402399,2005
42422,Voices of a Distant Star (Hoshi no koe),Animation|Drama|Romance|Sci-Fi,370754,2003
42556,7 Faces of Dr. Lao,Fantasy|Mystery|Western,57812,1964
42559,Samurai Assassin (Samurai),Action|Adventure|Drama,59673,1965
42602,"Boys of Baraka, The",Documentary,444608,2005
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi),Crime|Drama|Mystery|Thriller,451094,2005
42638,Grand Theft Parsons,Comedy|Drama,338075,2003
42718,District 13 (Banlieue 13),Action|Crime|Sci-Fi,414852,2004
42723,Hostel,Horror,450278,2005
42725,Grandma's Boy,Comedy,456554,2006
42728,Tristan & Isolde,Drama|Romance,375154,2006
42730,Glory Road,Drama,385726,2006
42732,Last Holiday,Comedy,408985,2006
42734,Hoodwinked!,Animation|Children|Comedy,443536,2005
42738,Underworld: Evolution,Action|Fantasy|Horror,401855,2006
42740,Looking for Comedy in the Muslim World,Comedy,433116,2005
42761,Casper Meets Wendy,Adventure|Children|Comedy|Fantasy,140883,1998
42943,Revolution,Adventure|Drama|War,89913,1985
42946,Project A ('A' gai waak),Action|Comedy,85127,1983
43289,"Bird People in China, The (Chûgoku no chôjin)",Adventure|Comedy|Drama|Fantasy,142181,1998
43333,Water,Drama|Romance,240200,2005
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage),Drama|War,426578,2005
43396,"World's Fastest Indian, The",Drama,412080,2005
43419,Bandidas,Action|Comedy|Crime|Western,416496,2006
43460,Tristram Shandy: A Cock and Bull Story,Comedy|Drama,423409,2005
43549,Helter Skelter,Action|Crime|Drama|Horror,383393,2004
43556,Annapolis,Drama,417433,2006
43558,Big Momma's House 2,Action|Comedy|Crime,421729,2006
43560,Nanny McPhee,Children|Comedy|Fantasy,396752,2005
43677,"Tuskegee Airmen, The",Drama|War,114745,1995
43679,Final Destination 3,Horror|Mystery|Thriller,414982,2006
43684,Something New,Comedy|Drama|Romance,437777,2006
43708,Block Party (a.k.a. Dave Chappelle's Block Party),Comedy|Documentary,425598,2005
43744,Imagine Me & You,Comedy|Drama|Romance,421994,2005
43836,"Pink Panther, The",Adventure|Comedy|Crime,383216,2006
43869,Curious George,Adventure|Animation|Children|Comedy,381971,2006
43871,Firewall,Crime|Drama|Thriller,408345,2006
43904,When a Stranger Calls,Horror|Thriller,455857,2006
43908,London,Drama,449061,2005
43912,Freedomland,Crime|Drama,349467,2006
43914,Winter Passing,Drama,380817,2005
43917,Eight Below,Action|Adventure|Drama|Romance,397313,2006
43919,Date Movie,Comedy|Romance,466342,2006
43921,Running Scared,Action|Crime|Thriller,404390,2006
43928,Ultraviolet,Action|Fantasy|Sci-Fi|Thriller,370032,2006
43930,Just My Luck,Comedy|Romance,397078,2006
43932,Pulse,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,454919,2006
43936,16 Blocks,Crime|Thriller,450232,2006
44004,Failure to Launch,Comedy|Romance,427229,2006
44020,Ultimate Avengers,Action|Animation|Children|Sci-Fi,491703,2006
44022,Ice Age 2: The Meltdown,Adventure|Animation|Children|Comedy,438097,2006
44189,Ask the Dust,Drama|Romance,384814,2006
44191,V for Vendetta,Action|Sci-Fi|Thriller|IMAX,434409,2006
44193,She's the Man,Comedy|Romance,454945,2006
44195,Thank You for Smoking,Comedy|Drama,427944,2006
44197,Find Me Guilty,Comedy|Crime|Drama,419749,2006
44199,Inside Man,Crime|Drama|Thriller,454848,2006
44204,Tsotsi,Crime|Drama,468565,2005
44225,Aquamarine,Children|Comedy|Fantasy,429591,2006
44238,Leprechaun 2,Comedy|Fantasy|Horror,110329,1994
44241,Leprechaun 3,Comedy|Fantasy|Horror,113636,1995
44243,Leprechaun 4: In Space,Comedy|Fantasy|Horror|Sci-Fi,116861,1997
44301,Lights in the Dusk (Laitakaupungin valot),Crime|Drama,458242,2006
44397,"Hills Have Eyes, The",Drama|Horror|Thriller,454841,2006
44399,"Shaggy Dog, The",Adventure|Children|Comedy|Fantasy,393735,2006
44511,Unknown White Male,Documentary,436864,2005
44555,"Lives of Others, The (Das leben der Anderen)",Drama|Romance|Thriller,405094,2006
44597,Youth of the Beast (Yaju no seishun),Action|Crime|Mystery,57697,1963
44613,Take the Lead,Drama,446046,2006
44633,"Devil and Daniel Johnston, The",Documentary,436231,2005
44657,Mouchette,Drama,61996,1967
44665,Lucky Number Slevin,Crime|Drama|Mystery,425210,2006
44694,Volver,Comedy|Drama,441909,2006
44709,Akeelah and the Bee,Drama,437800,2006
44719,Brainstorm,Drama,263124,2001
44731,Stay Alive,Horror|Sci-Fi|Thriller,441796,2006
44759,Basic Instinct 2,Crime|Drama|Mystery|Thriller,430912,2006
44761,Brick,Crime|Drama|Film-Noir|Mystery,393109,2005
44773,"Dead Hate the Living!, The",Comedy|Horror,225481,2000
44777,Evil Aliens,Comedy|Horror|Sci-Fi,383353,2005
44788,This Film Is Not Yet Rated,Documentary,493459,2006
44828,Slither,Comedy|Horror|Sci-Fi,439815,2006
44840,"Benchwarmers, The",Comedy,437863,2006
44849,Renaissance,Action|Animation|Film-Noir|Sci-Fi|Thriller,386741,2006
44851,Go for Zucker! (Alles auf Zucker!),Comedy,416331,2004
44864,Friends with Money,Comedy|Drama|Romance,436331,2006
44889,Reefer Madness: The Movie Musical,Comedy|Drama|Musical,404364,2005
44929,Candy,Drama|Romance,424880,2006
44931,Secrets of a Soul (Geheimnisse einer Seele),Drama,16914,1926
44937,"Child, The (L'enfant)",Crime|Drama,456396,2005
44943,9/11,Documentary,312318,2002
44972,Scary Movie 4,Comedy|Horror,362120,2006
44974,Hard Candy,Drama|Thriller,424136,2005
45028,"Prairie Home Companion, A",Comedy|Drama|Musical,420087,2006
45062,"Sentinel, The",Crime|Drama|Thriller,443632,2006
45074,"Wild, The",Adventure|Animation|Children|Comedy|Fantasy,405469,2006
45081,Silent Hill,Fantasy|Horror|Thriller,384537,2006
45106,American Dreamz,Comedy|Drama,465142,2006
45175,Kinky Boots,Comedy|Drama,434124,2005
45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong)",Action|Comedy|Crime|Thriller,427954,2005
45186,Mission: Impossible III,Action|Adventure|Thriller,317919,2006
45208,RV,Adventure|Children|Comedy,449089,2006
45210,United 93,Crime|Drama,475276,2006
45221,Stick It,Comedy,430634,2006
45361,"American Haunting, An",Drama|Horror|Mystery|Thriller,429573,2005
45382,Down in the Valley,Drama|Romance,398027,2005
45431,Over the Hedge,Adventure|Animation|Children|Comedy,327084,2006
45440,Art School Confidential,Comedy|Drama,364955,2006
45442,Poseidon,Action|Adventure|Thriller|IMAX,409182,2006
45447,"Da Vinci Code, The",Drama|Mystery|Thriller,382625,2006
45499,X-Men: The Last Stand,Action|Sci-Fi|Thriller,376994,2006
45501,"Break-Up, The",Comedy|Drama|Romance,452594,2006
45503,Peaceful Warrior,Drama,438315,2006
45517,Cars,Animation|Children|Comedy,317219,2006
45635,"Notorious Bettie Page, The",Drama,404802,2005
45648,Game 6,Comedy|Drama,425055,2005
45658,On a Clear Day,Drama,410400,2005
45662,"Omen, The",Horror|Thriller,466909,2006
45666,Nacho Libre,Comedy,457510,2006
45668,"Lake House, The",Drama|Fantasy|Romance,410297,2006
45672,Click,Adventure|Comedy|Drama|Fantasy|Romance,389860,2006
45720,"Devil Wears Prada, The",Comedy|Drama,458352,2006
45722,Pirates of the Caribbean: Dead Man's Chest,Action|Adventure|Fantasy,383574,2006
45726,"You, Me and Dupree",Comedy,463034,2006
45728,Clerks II,Comedy,424345,2006
45730,Lady in the Water,Drama|Fantasy|Mystery,452637,2006
45732,My Super Ex-Girlfriend,Comedy|Fantasy|Romance,465624,2006
45880,Marie Antoinette,Drama|Romance,422720,2006
45928,Who Killed the Electric Car?,Documentary,489037,2006
45950,"Inconvenient Truth, An",Documentary,497116,2006
45969,Career Opportunities,Comedy|Romance,101545,1991
46062,High School Musical,Children|Comedy|Drama|Musical|Romance,475293,2006
46105,I Am a Sex Addict,Comedy|Documentary|Romance,428649,2005
46231,Stoned,Drama,426627,2005
46322,Jet Li's Fearless (Huo Yuan Jia),Action|Drama,446059,2006
46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The)",Action|Crime|Drama|Thriller,463985,2006
46337,Garfield: A Tail of Two Kitties,Animation|Children|Comedy,455499,2006
46347,Metal: A Headbanger's Journey,Documentary,478209,2005
46367,"Public Eye, The",Crime|Thriller,105187,1992
46530,Superman Returns,Action|Adventure|Sci-Fi|IMAX,348150,2006
46559,"Road to Guantanamo, The",Drama|War,468094,2006
46572,Edmond,Drama|Thriller,443496,2005
46574,"OH in Ohio, The",Comedy,422861,2006
46578,Little Miss Sunshine,Adventure|Comedy|Drama,449059,2006
46664,"Fallen Idol, The",Drama|Mystery|Thriller,40338,1948
46723,Babel,Drama|Thriller,449467,2006
46772,Strangers with Candy,Comedy,369994,2005
46850,Wordplay,Documentary,492506,2006
46855,Army of Shadows (L'armée des ombres),Action|Drama|Thriller|War,64040,1969
46862,Orchestra Rehearsal (Prova d'orchestra),Drama,79759,1978
46865,Little Man,Comedy,430304,2006
46948,Monster House,Animation|Children|Fantasy|Mystery,385880,2006
46965,Snakes on a Plane,Action|Comedy|Horror|Thriller,417148,2006
46967,Scoop,Comedy|Fantasy|Mystery,457513,2006
46970,Talladega Nights: The Ballad of Ricky Bobby,Action|Comedy,415306,2006
46972,Night at the Museum,Action|Comedy|Fantasy|IMAX,477347,2006
46974,World Trade Center,Drama,469641,2006
46976,Stranger than Fiction,Comedy|Drama|Fantasy|Romance,420223,2006
47044,Miami Vice,Action|Crime|Drama|Thriller,430357,2006
47099,"Pursuit of Happyness, The",Drama,454921,2006
47122,John Tucker Must Die,Comedy|Romance,455967,2006
47124,"Ant Bully, The",Adventure|Animation|Children|Comedy|Fantasy|IMAX,429589,2006
47200,Crank,Action|Thriller,479884,2006
47202,"Secret Life of Words, The",Drama|Romance,430576,2005
47254,Chaos,Action|Crime|Drama|Thriller,402910,2005
47261,"Night Listener, The",Fantasy|Mystery|Thriller,448075,2006
47382,Step Up,Drama|Romance,462590,2006
47384,Zoom,Adventure|Comedy|Drama|Fantasy,383060,2006
47404,Mind Game,Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,452039,2004
47423,Half Nelson,Drama,468489,2006
47446,"Moustache, La",Drama|Mystery|Thriller,428856,2005
47465,Tideland,Drama|Fantasy|Thriller,410764,2005
47491,Adam's Apples (Adams æbler),Comedy|Drama,418455,2005
47516,Material Girls,Children|Comedy|Drama,433412,2006
47518,Accepted,Comedy,384793,2006
47538,Crime Busters,Action|Adventure|Comedy|Crime,74442,1977
47566,Born to Kill,Crime|Drama|Film-Noir,39211,1947
47610,"Illusionist, The",Drama|Fantasy|Mystery|Romance,443543,2006
47629,The Queen,Drama,436697,2006
47640,Beerfest,Comedy,486551,2006
47644,Invincible,Drama,445990,2006
47646,Idlewild,Crime|Drama|Musical,417225,2006
47721,"Red Balloon, The (Ballon rouge, Le)",Children|Fantasy,48980,1956
47725,Angel-A,Comedy|Drama|Fantasy|Romance,473753,2005
